week_date,current_projects,current_projects_target,current_projects_diversity,starting_projects,starting_projects_target,starting_projects_diversity,ending_projects,ending_projects_target,ending_projects_diversity,success_rate,Age,winter,automn,spring,summer,start_month,end_month,back_to_school,toussaint,noel,winter_hol,spring_hol,start_year,end_year
2015-03-15 00:00:00+00:00,1139,4173.884108867427,2.409189507391171,148,3299.385135135135,2.346638665051716,125,3711.784,2.259280524981378,0.6216216216216216,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22 00:00:00+00:00,1181,4162.86282811177,2.426096512976889,167,3750.059880239521,2.4375558522979164,169,3607.337278106509,2.377931716381991,0.5269461077844312,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29 00:00:00+00:00,1204,4179.666112956811,2.4246968834988847,192,3779.2552083333335,2.3539126130519668,121,6005.462809917355,2.4889714122804625,0.5260416666666666,5,1,0,0,0,0,1,0,0,0,0,0,0,0
2015-04-05 00:00:00+00:00,1233,3891.4282238442825,2.409547083301861,150,3283.16,2.3491877891521837,140,3995.442857142857,2.396216130306054,0.6133333333333333,5,0,0,1,0,1,0,0,0,0,0,0,0,0
2015-04-12 00:00:00+00:00,1250,4006.1824,2.4043574259279326,157,4897.828025477707,2.362012377077075,147,3190.4489795918366,2.322981895390317,0.554140127388535,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:00:00+00:00,1263,4080.872525732383,2.396926834497571,160,3846.3125,2.2971363304020405,155,3127.509677419355,2.3735568768800555,0.56875,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-04-26 00:00:00+00:00,1239,4201.499596448749,2.385676936117672,131,4093.740458015267,2.3189980616920187,151,3736.0794701986756,2.300855551529861,0.6183206106870229,5,0,0,1,0,0,1,0,0,0,0,1,0,0
2015-05-03 00:00:00+00:00,1228,4170.825732899023,2.3845629616457176,140,3430.457142857143,2.264724247091518,178,4077.983146067416,2.357763091065705,0.6285714285714286,5,0,0,1,0,1,0,0,0,0,0,1,0,0
2015-05-10 00:00:00+00:00,1226,4145.547308319739,2.3802389183671866,176,3900.840909090909,2.338714308155575,165,4774.290909090909,2.414234934867818,0.6079545454545454,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-17 00:00:00+00:00,1274,4161.883045525903,2.3650174118669156,213,4730.30985915493,2.322798105357926,167,3979.4131736526947,2.3895619870811147,0.5868544600938967,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-24 00:00:00+00:00,1259,4244.6687847498015,2.350659163788639,152,4647.111842105263,2.2304386595186307,155,3391.8,2.3624400793005926,0.6644736842105263,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-05-31 00:00:00+00:00,1281,4369.587041373927,2.34388812286113,177,4401.87570621469,2.30174741535835,165,4215.30303030303,2.3559512400407394,0.6384180790960452,5,0,0,1,0,0,1,0,0,0,0,0,0,0
2015-06-07 00:00:00+00:00,1283,4526.911145752143,2.3612885257248526,167,5425.814371257485,2.4225774636416992,168,3916.3869047619046,2.348667232099647,0.5568862275449101,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-14 00:00:00+00:00,1250,4616.5096,2.3617271519526177,135,4596.762962962963,2.3579157497097527,199,3647.743718592965,2.2324987489301855,0.562962962962963,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-21 00:00:00+00:00,1146,4747.08202443281,2.3779225601947105,95,4162.315789473684,2.3498757593032384,176,3489.1988636363635,2.312990625834406,0.5368421052631579,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-28 00:00:00+00:00,1085,4970.350230414747,2.4037621641438403,115,4928.460869565218,2.4591033944544107,183,4153.448087431694,2.283969843692175,0.5130434782608696,5,0,0,1,0,0,1,0,0,0,0,0,0,0
2015-07-05 00:00:00+00:00,988,5070.880566801619,2.4168154983430683,86,4386.988372093023,2.3416267808533737,198,4348.010101010101,2.345689237401263,0.5465116279069767,5,0,0,0,1,1,0,0,0,0,0,0,0,0
2015-07-12 00:00:00+00:00,843,5261.285883748517,2.416397663216906,53,5398.867924528302,2.2887230344880427,160,5481.25625,2.303785996449524,0.4716981132075472,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-19 00:00:00+00:00,781,5085.272727272727,2.4260578421803576,98,4217.7040816326535,2.3023730333443444,132,5503.257575757576,2.3096744689874966,0.5408163265306123,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-26 00:00:00+00:00,728,4920.986263736264,2.447399639122594,79,4269.7468354430375,2.3354941187697453,147,5614.428571428572,2.3251749342457155,0.43037974683544306,5,0,0,0,1,0,1,0,0,0,0,0,0,0
2015-08-02 00:00:00+00:00,647,5149.961360123648,2.4661583331557653,66,8710.121212121212,2.3172433104675383,112,4303.758928571428,2.3276406977103896,0.4090909090909091,5,0,0,0,1,1,0,0,0,0,0,0,0,0
2015-08-09 00:00:00+00:00,587,5312.679727427598,2.4666412101491213,52,5164.211538461538,2.266101077659706,87,5301.390804597701,2.3499078164428466,0.5,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-16 00:00:00+00:00,564,5050.547872340426,2.457178533238577,64,2987.296875,2.2731954037697992,105,3949.5238095238096,2.4495057470077533,0.5,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-23 00:00:00+00:00,530,5168.603773584906,2.430759553556303,71,4303.5352112676055,2.3551557128264107,76,4070.5526315789475,2.339511353509521,0.5211267605633803,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-30 00:00:00+00:00,566,5031.674911660777,2.4050751506441514,112,3731.5178571428573,2.2471523354663407,91,4661.879120879121,2.3928776407093766,0.6607142857142857,5,0,0,0,1,0,1,0,0,0,0,0,0,0
2015-09-06 00:00:00+00:00,596,5050.773489932886,2.418276416516904,121,4847.636363636364,2.403149196168779,62,4180.080645161291,2.381642810702817,0.5041322314049587,5,0,0,0,1,1,0,1,0,0,0,0,0,0
2015-09-13 00:00:00+00:00,673,4987.503714710253,2.3904848521655633,139,4356.071942446043,2.243749223992534,76,6246.210526315789,2.2255805773609145,0.6474820143884892,5,0,0,0,1,0,0,1,0,0,0,0,0,0
2015-09-20 00:00:00+00:00,738,4747.1869918699185,2.4046155937018643,141,4408.127659574468,2.420031050510433,88,3854.7045454545455,2.392576912982435,0.6028368794326241,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-09-27 00:00:00+00:00,811,4909.193588162762,2.4004874789104598,161,5075.4409937888195,2.379794665230571,100,4104.69,2.35554044175669,0.5714285714285714,5,0,0,0,1,0,1,0,0,0,0,0,0,0
2015-10-04 00:00:00+00:00,824,4874.417475728155,2.3927194519197723,113,3943.6548672566373,2.3030087270416777,81,7260.888888888889,2.224772329383798,0.6548672566371682,5,0,1,0,0,1,0,0,0,0,0,0,0,0
2015-10-11 00:00:00+00:00,855,4602.657309941521,2.3928834276058875,112,4525.75,2.2767546166410173,90,3590.822222222222,2.2771155178079017,0.5714285714285714,5,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-10-18 00:00:00+00:00,879,4655.682593856655,2.3923749745025567,114,4212.69298245614,2.2473468343180394,109,4203.339449541284,2.22697198745049,0.631578947368421,5,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-10-25 00:00:00+00:00,882,4712.674603174603,2.411139428087129,112,4664.267857142857,2.37668356126352,113,4448.8938053097345,2.4702417408550104,0.5267857142857143,5,0,1,0,0,0,0,0,1,0,0,0,0,0
2015-11-01 00:00:00+00:00,898,4687.864142538975,2.4026031356623956,129,4308.899224806201,2.4033388185603717,122,3379.9590163934427,2.384607097605837,0.689922480620155,5,0,1,0,0,1,0,0,1,0,0,0,0,0
2015-11-08 00:00:00+00:00,897,4803.369007803791,2.3820034329803508,121,4225.413223140496,2.2016395756310745,116,4759.172413793103,2.341273590470982,0.5454545454545454,5,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-11-15 00:00:00+00:00,909,4777.152915291529,2.3894143191469057,128,4577.140625,2.43186574865363,109,4229.798165137615,2.279374843944094,0.6171875,5,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-11-22 00:00:00+00:00,918,5050.628540305011,2.4019824044375193,118,6399.093220338983,2.401265982568773,117,5517.572649572649,2.3886202142596993,0.5254237288135594,5,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-11-29 00:00:00+00:00,902,4861.116407982262,2.3996578456923,101,3899.069306930693,2.3685949040939698,139,4943.172661870503,2.3757361757953235,0.5742574257425742,5,0,1,0,0,0,1,0,0,0,0,0,0,0
2015-12-06 00:00:00+00:00,871,4838.531572904707,2.40601199353369,108,4784.583333333333,2.3864414435803663,160,3916.41875,2.3707892180420638,0.5740740740740741,5,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-12-13 00:00:00+00:00,807,4993.672862453532,2.4013140380877815,96,4605.833333333333,2.2688103511484834,137,4893.715328467153,2.350045433591024,0.59375,5,0,1,0,0,0,0,0,0,0,0,0,0,1
2015-12-20 00:00:00+00:00,727,4854.724896836314,2.4106964531266937,57,2981.2280701754385,2.3007663234539333,129,4605.899224806201,2.353447925751206,0.6666666666666666,5,0,1,0,0,0,0,0,0,0,0,0,0,1
2015-12-27 00:00:00+00:00,643,4803.847589424572,2.4123099792317664,45,3414.4444444444443,2.265197600091661,121,3577.2975206611573,2.3511248794978052,0.5111111111111111,5,0,1,0,0,0,1,0,0,1,0,0,0,1
2016-01-03 00:00:00+00:00,603,5013.014925373134,2.4181488592826503,81,4528.728395061728,2.3888510740689153,93,5201.591397849463,2.392152000129769,0.6666666666666666,6,1,0,0,0,1,0,0,0,1,0,0,1,0
2016-01-10 00:00:00+00:00,604,4982.703642384106,2.4025146757577773,94,5004.81914893617,2.387977271724897,97,4667.81443298969,2.2929012820860937,0.6063829787234043,6,1,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-17 00:00:00+00:00,621,4792.138486312399,2.413806263842252,114,3676.6929824561403,2.3415134438642746,72,6277.75,2.3673716723376916,0.7105263157894737,6,1,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-24 00:00:00+00:00,674,4528.906528189911,2.409573713241033,125,4228.504,2.349391532251019,101,3787.3267326732675,2.292137520367952,0.76,6,1,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-31 00:00:00+00:00,688,4499.095930232558,2.412721402312907,115,3699.2608695652175,2.3306330260340404,85,5023.341176470588,2.3333774242253846,0.6869565217391305,6,1,0,0,0,0,1,0,0,0,0,0,1,0
2016-02-07 00:00:00+00:00,749,4363.208277703605,2.4039794880598078,146,4107.184931506849,2.297155011996819,76,5312.355263157895,2.417273420325559,0.678082191780822,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-14 00:00:00+00:00,803,4202.34495641345,2.371140884867977,130,3924.4538461538464,2.1748498600520203,93,3605.7956989247314,2.383906416845676,0.6846153846153846,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-21 00:00:00+00:00,841,4125.31272294887,2.359054698567393,131,3284.3053435114502,2.303388123814461,102,3722.127450980392,2.300875969694784,0.6641221374045801,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28 00:00:00+00:00,857,4071.247374562427,2.3856688922739906,118,3384.135593220339,2.4824538567154018,114,3987.7631578947367,2.392212366547007,0.6864406779661016,6,1,0,0,0,0,1,0,0,0,1,0,0,0
2016-03-06 00:00:00+00:00,896,4233.172991071428,2.3591893261323933,153,4957.313725490196,2.2531830034060363,129,4094.6511627906975,2.34563828052285,0.7124183006535948,6,1,0,0,0,1,0,0,0,0,1,0,0,0
2016-03-13 00:00:00+00:00,932,4268.67703862661,2.3533288073783813,165,4325.418181818181,2.324017225399308,122,4356.549180327869,2.278944718236536,0.6909090909090909,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-20 00:00:00+00:00,934,4251.971092077088,2.370985118473778,124,4229.298387096775,2.378931373961287,120,4020.233333333333,2.3247952016766518,0.6129032258064516,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-27 00:00:00+00:00,941,4376.0031880977685,2.368614132617579,127,4952.0157480314965,2.312799811905485,145,3671.020689655172,2.223214033534903,0.6850393700787402,6,1,0,0,0,0,1,0,0,0,0,0,0,0
2016-04-03 00:00:00+00:00,948,4449.9029535864975,2.3778874676674366,152,4164.388157894737,2.293362891093741,122,3932.877049180328,2.2848435733665524,0.6973684210526315,6,0,0,1,0,1,0,0,0,0,0,0,0,0
2016-04-10 00:00:00+00:00,974,4577.29363449692,2.3820538777824476,148,4862.074324324324,2.3254627490619373,128,3838.1953125,2.329744664154876,0.6891891891891891,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 00:00:00+00:00,998,4524.600200400801,2.3839302317155475,152,3608.9210526315787,2.3356639380210122,133,3955.751879699248,2.3253561259128244,0.631578947368421,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-04-24 00:00:00+00:00,996,4900.320281124498,2.3871746143451547,131,6803.687022900764,2.332302400153723,158,3427.227848101266,2.336588817157363,0.732824427480916,6,0,0,1,0,0,0,0,0,0,0,1,0,0
2016-05-01 00:00:00+00:00,955,5117.213612565445,2.3704545736741243,117,4681.384615384615,2.208698912957492,142,4154.112676056338,2.2798546464680145,0.7606837606837606,6,0,0,1,0,1,0,0,0,0,0,1,0,0
2016-05-08 00:00:00+00:00,1009,5154.239841427156,2.3697936768723564,196,4610.066326530612,2.324530729494046,167,5076.4011976047905,2.3966632531828953,0.7346938775510204,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-05-15 00:00:00+00:00,1002,5146.358283433134,2.3516935382512836,160,5023.6375,2.2678795845009825,151,4810.523178807947,2.394963074166179,0.71875,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-05-22 00:00:00+00:00,1019,5012.464180569185,2.3451543168002735,168,4032.375,2.357283009366133,144,3833.0138888888887,2.3279334111481047,0.6488095238095238,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-05-29 00:00:00+00:00,1055,5126.336492890995,2.3532784943044622,180,4736.322222222222,2.360090642506819,140,4125.421428571429,2.21623688319253,0.6388888888888888,6,0,0,1,0,0,1,0,0,0,0,0,0,0
2016-06-05 00:00:00+00:00,1064,5064.293233082707,2.360216136172673,149,3742.8322147651006,2.303034517847454,153,6423.856209150327,2.305184482556327,0.7046979865771812,6,0,0,1,0,1,0,0,0,0,0,0,0,0
2016-06-12 00:00:00+00:00,1021,4818.387855044074,2.3487448702850147,110,4672.872727272727,2.2302664745373293,133,5079.917293233083,2.3333024907139697,0.6363636363636364,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-19 00:00:00+00:00,979,4661.384065372829,2.32970073538876,91,3511.5384615384614,2.1412023108644815,173,4503.445086705202,2.2151535926957497,0.6483516483516484,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-06-26 00:00:00+00:00,894,4680.835570469799,2.3428315472374517,88,4548.5,2.223477158448688,178,4357.612359550561,2.4028668084197085,0.5454545454545454,6,0,0,1,0,0,1,0,0,0,0,0,0,0
2016-07-03 00:00:00+00:00,784,4617.735969387755,2.314643717266126,68,3107.25,2.2333164368335807,175,4308.034285714286,2.3029155627507794,0.6176470588235294,6,0,0,0,1,1,0,0,0,0,0,0,0,0
2016-07-10 00:00:00+00:00,657,4616.648401826484,2.3058125920512818,48,3473.7291666666665,2.1796991025883514,155,4613.529032258065,2.27292092442265,0.5625,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-07-17 00:00:00+00:00,542,4577.4095940959405,2.3220375271696936,40,4072.875,2.2952657293101253,134,4282.425373134329,2.2431034230634097,0.575,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-07-24 00:00:00+00:00,449,4504.567928730512,2.334955964281874,41,2815.609756097561,2.169066921869773,112,4885.357142857143,2.3099120021131854,0.6585365853658537,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-07-31 00:00:00+00:00,390,4198.21282051282,2.3584380487281673,53,3054.943396226415,2.379467849465479,99,4959.19191919192,2.236256844986722,0.5849056603773585,6,0,0,0,1,0,1,0,0,0,0,0,0,0
2016-08-07 00:00:00+00:00,326,3951.260736196319,2.377629084272791,35,4050.5142857142855,2.0662015629715555,70,4563.714285714285,2.204604018066559,0.45714285714285713,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-14 00:00:00+00:00,296,3927.310810810811,2.39288295670954,40,4845.825,2.17004252032686,53,3771.132075471698,2.319646919400035,0.5,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-21 00:00:00+00:00,294,4001.612244897959,2.40183649956255,51,4193.333333333333,2.3132125444977185,39,3443.974358974359,2.0829070921405304,0.6666666666666666,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-08-28 00:00:00+00:00,317,4182.492113564669,2.4011094681255374,62,4575.6612903225805,2.3481116605277603,53,3819.169811320755,2.3363517983496016,0.6290322580645161,6,0,0,0,1,0,1,0,0,0,0,0,0,0
2016-09-04 00:00:00+00:00,336,4211.824404761905,2.3933008750086864,72,4051.9305555555557,2.288127492351897,37,3261.7567567567567,2.0996503426192996,0.6944444444444444,6,0,0,0,1,1,0,1,0,0,0,0,0,0
2016-09-11 00:00:00+00:00,368,4393.986413043478,2.3889108496436156,69,4673.898550724638,2.2965429862958007,45,2757.2444444444445,2.2602904971174027,0.6956521739130435,6,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-09-18 00:00:00+00:00,404,4683.8935643564355,2.376315311030994,81,4930.641975308642,2.285489729802883,58,4062.4310344827586,2.318663374359217,0.691358024691358,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-09-25 00:00:00+00:00,446,4684.946188340808,2.36528843315703,100,4328.14,2.2750274295101884,49,4671.040816326531,2.2036821199536933,0.66,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-10-02 00:00:00+00:00,502,4615.647410358566,2.3548899213184447,105,4347.142857142857,2.2619197214406808,61,3871.032786885246,2.2629402827641885,0.6857142857142857,6,0,1,0,0,1,0,0,0,0,0,0,0,0
2016-10-09 00:00:00+00:00,527,4825.0170777988615,2.354356986668875,86,5370.488372093023,2.2568189871502256,67,4171.820895522388,2.254844893090215,0.6627906976744186,6,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-10-16 00:00:00+00:00,560,4820.171428571429,2.3410911858301566,100,4360.24,2.189574385510286,78,4298.076923076923,2.2592340756001734,0.71,6,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-10-23 00:00:00+00:00,562,5049.149466192171,2.3294955863627664,80,5919.7,2.1206328810327664,81,3785.4691358024693,2.2838967314216503,0.8375,6,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-10-30 00:00:00+00:00,572,5163.078671328672,2.3114812018934643,91,4640.461538461538,2.1204730932573144,74,4424.054054054054,2.295477685249998,0.7252747252747253,6,0,1,0,0,0,1,0,1,0,0,0,0,0
2016-11-06 00:00:00+00:00,592,5756.689189189189,2.307195070628111,94,8319.77659574468,2.2287487942905293,91,4175.076923076923,2.2071828733412002,0.648936170212766,6,0,1,0,0,1,0,0,0,0,0,0,0,0
2016-11-13 00:00:00+00:00,604,6059.369205298013,2.318406292911438,103,6134.281553398058,2.2818733490920478,95,4441.147368421052,2.2475290524793334,0.7281553398058253,6,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-11-20 00:00:00+00:00,609,6134.600985221675,2.352362747394382,100,4980.22,2.4095793081342762,87,4708.057471264367,2.2763723069103046,0.61,6,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-11-27 00:00:00+00:00,600,6066.301666666666,2.3447417253348224,78,4018.076923076923,2.1727517301753636,93,3971.7526881720432,2.198388449139301,0.7564102564102564,6,0,1,0,0,0,1,0,0,0,0,0,0,0
2016-12-04 00:00:00+00:00,603,6057.6567164179105,2.343204304938227,96,3982.90625,2.2165109471330884,106,5330.1509433962265,2.300688848112486,0.75,6,0,1,0,0,1,0,0,0,0,0,0,0,1
2016-12-11 00:00:00+00:00,562,5895.903914590747,2.3445327567345853,65,3472.723076923077,2.330510566706748,83,5943.325301204819,2.2655693365997585,0.5538461538461539,6,0,1,0,0,0,0,0,0,0,0,0,0,1
2016-12-18 00:00:00+00:00,527,5742.091081593928,2.3425017172202467,48,4289.166666666667,2.221800839592761,84,6088.714285714285,2.143112174139304,0.6666666666666666,6,0,1,0,0,0,0,0,0,0,0,0,0,1
2016-12-25 00:00:00+00:00,471,5569.630573248408,2.353515652590743,29,3919.5172413793102,2.129802540824401,79,5787.0,2.2463820885909356,0.6206896551724138,6,0,1,0,0,0,0,0,0,1,0,0,0,1
2017-01-01 00:00:00+00:00,445,5382.591011235955,2.3542361485355534,53,4323.207547169812,2.186161929900632,77,5396.25974025974,2.318608676318948,0.5849056603773585,7,1,0,0,0,1,0,0,0,1,0,0,1,0
2017-01-08 00:00:00+00:00,439,5304.382687927107,2.3403389741600327,71,4913.845070422535,2.176844454794682,79,7117.860759493671,2.282506964970803,0.8028169014084507,7,1,0,0,0,0,0,0,0,0,0,0,1,0
2017-01-15 00:00:00+00:00,452,4655.7522123893805,2.329430519424441,92,3674.858695652174,2.2886383404430246,75,4362.093333333333,2.3880065906998107,0.6413043478260869,7,1,0,0,0,0,0,0,0,0,0,0,1,0
2017-01-22 00:00:00+00:00,467,4700.00642398287,2.311525092411093,90,4640.666666666667,2.3138065187999715,60,6001.666666666667,2.2850560057219154,0.7,7,1,0,0,0,0,0,0,0,0,0,0,1,0
2017-01-29 00:00:00+00:00,522,4676.41570881226,2.315594275312004,115,5272.052173913044,2.2798610699621933,79,4125.2531645569625,2.0768212979485696,0.6869565217391305,7,1,0,0,0,0,1,0,0,0,0,0,1,0
2017-02-05 00:00:00+00:00,554,4566.036101083033,2.374528146801911,111,3733.2432432432433,2.440033808779303,65,4453.876923076923,2.0804094869428185,0.6486486486486487,7,1,0,0,0,1,0,0,0,0,0,0,0,0
2017-02-12 00:00:00+00:00,609,4381.957307060756,2.3728685478236775,121,3607.685950413223,2.2706334549245017,68,3670.8676470588234,2.32078537382613,0.6694214876033058,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-19 00:00:00+00:00,638,4372.6065830721,2.343857249869791,97,3821.958762886598,2.194323469253294,76,3639.0263157894738,2.2145919536912015,0.6907216494845361,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-26 00:00:00+00:00,680,4329.917647058824,2.33343571991585,118,3654.1271186440677,2.2056425508732036,84,5320.666666666667,2.300084353027919,0.6949152542372882,7,1,0,0,0,0,1,0,0,0,1,0,0,0
2017-03-05 00:00:00+00:00,728,4113.5851648351645,2.327700962304925,132,3767.287878787879,2.2688571412759244,98,3346.8469387755104,2.261288273567687,0.6590909090909091,7,1,0,0,0,1,0,0,0,0,1,0,0,0
2017-03-12 00:00:00+00:00,756,4276.5462962962965,2.3275205080174333,126,4495.0,2.2835417060297747,108,4233.148148148148,2.243589168929154,0.7222222222222222,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-19 00:00:00+00:00,762,4542.808398950131,2.318482849823211,114,6015.184210526316,2.2811335327745748,110,3962.3636363636365,2.3891373678840604,0.6929824561403509,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-26 00:00:00+00:00,767,4558.73924380704,2.2980080604156656,115,4093.8521739130433,2.2322489526615255,118,4638.177966101695,2.2364445763571323,0.7565217391304347,7,1,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-02 00:00:00+00:00,734,4463.138964577656,2.3074934302140493,85,3843.4823529411765,2.2615096895817066,117,3176.042735042735,2.2259130194980923,0.7176470588235294,7,0,0,1,0,1,0,0,0,0,0,0,0,0
2017-04-09 00:00:00+00:00,713,4630.809256661992,2.3106548089343906,96,4139.791666666667,2.2739621244937265,103,3573.864077669903,2.3775560985319735,0.6770833333333334,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-16 00:00:00+00:00,725,4629.873103448276,2.2869288416808633,115,3678.2521739130434,2.208171673221612,129,5429.914728682171,2.238207022988281,0.7652173913043478,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-23 00:00:00+00:00,715,4261.509090909091,2.277343358155752,119,3283.8655462184875,2.1457299844191025,99,5023.171717171717,2.1563147815283346,0.7647058823529411,7,0,0,1,0,0,0,0,0,0,0,1,0,0
2017-04-30 00:00:00+00:00,723,3985.504840940526,2.300794450957298,107,3101.2616822429904,2.2942656656027016,120,4375.066666666667,2.2250617991135186,0.6448598130841121,7,0,0,1,0,0,1,0,0,0,0,1,0,0
2017-05-07 00:00:00+00:00,710,3964.8760563380283,2.3282258301585883,107,4285.514018691589,2.345554483917745,88,4230.909090909091,2.2627679788355843,0.794392523364486,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-14 00:00:00+00:00,750,4016.768,2.3351279422726883,128,4451.828125,2.2918340642722406,122,4413.860655737705,2.3021326870244687,0.6640625,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-21 00:00:00+00:00,717,4034.8563458856347,2.317919890305721,89,4706.820224719101,2.1310312607962083,94,3463.936170212766,2.200479755720099,0.7640449438202247,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-28 00:00:00+00:00,753,4244.290836653387,2.309633923783665,130,4835.1461538461535,2.2067333021719975,91,3493.8901098901097,2.22942288594597,0.7769230769230769,7,0,0,1,0,0,1,0,0,0,0,0,0,0
2017-06-04 00:00:00+00:00,769,4409.059817945384,2.310564613841468,107,4790.280373831775,2.2623682099023577,113,3427.3451327433627,2.255459795706962,0.7383177570093458,7,0,0,1,0,1,0,0,0,0,0,0,0,0
2017-06-11 00:00:00+00:00,761,4528.787122207622,2.317254768027154,105,4220.285714285715,2.3372608563895354,111,3817.4594594594596,2.274306148461921,0.7523809523809524,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-06-18 00:00:00+00:00,749,4557.971962616823,2.3264659331524635,99,3952.040404040404,2.3237857588496516,109,3321.8440366972477,2.266562910292784,0.696969696969697,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-06-25 00:00:00+00:00,704,4673.055397727273,2.316596745444629,64,3718.609375,2.1792991976455864,134,3839.9626865671644,2.259884958667204,0.75,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-02 00:00:00+00:00,645,4759.947286821705,2.322437516933269,75,3931.866666666667,2.2495413910477238,129,4703.550387596899,2.177578758732752,0.8133333333333334,7,0,0,0,1,1,0,0,0,0,0,0,0,0
2017-07-09 00:00:00+00:00,550,4707.8436363636365,2.344100495720078,34,3703.1176470588234,2.0502908009017946,140,4632.942857142857,2.2382015379112072,0.7647058823529411,7,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-07-16 00:00:00+00:00,449,4600.200445434299,2.3576603315856053,39,3199.6923076923076,2.1529678944465545,126,4929.722222222223,2.3371661486131106,0.6410256410256411,7,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-07-23 00:00:00+00:00,350,4376.92,2.3354756190454604,27,3243.5925925925926,2.140089674945963,81,5036.925925925926,2.2470678319257207,0.5555555555555556,7,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-07-30 00:00:00+00:00,302,4008.612582781457,2.3375789997649203,33,2626.3636363636365,2.1871169048422625,83,4171.277108433735,2.294167784866026,0.7272727272727273,7,0,0,0,1,0,1,0,0,0,0,0,0,0
2017-08-06 00:00:00+00:00,246,3818.3048780487807,2.3243666995004824,27,2774.740740740741,2.1762850385936345,47,4425.893617021276,2.2968591521546737,0.6296296296296297,7,0,0,0,1,1,0,0,0,0,0,0,0,0
